GITTER_ID_1km;x_mp_1km;y_mp_1km;Einwohner
CRS3035RES1000mN3235000E4352000;4352500;3235500;202
CRS3035RES1000mN3235000E4353000;4353500;3235500;1748
CRS3035RES1000mN3235000E4354000;4354500;3235500;960
CRS3035RES1000mN3235000E4355000;4355500;3235500;1018
CRS3035RES1000mN3235000E4356000;4356500;3235500;2328
CRS3035RES1000mN3235000E4357000;4357500;3235500;4730
CRS3035RES1000mN3235000E4358000;4358500;3235500;1754
CRS3035RES1000mN3235000E4359000;4359500;3235500;1520
CRS3035RES1000mN3235000E4360000;4360500;3235500;1211
CRS3035RES1000mN3235000E4362000;4362500;3235500;162
CRS3035RES1000mN3235000E4363000;4363500;3235500;40
CRS3035RES1000mN3235000E4364000;4364500;3235500;45
CRS3035RES1000mN3235000E4365000;4365500;3235500;3
CRS3035RES1000mN3235000E4366000;4366500;3235500;12
CRS3035RES1000mN3235000E4367000;4367500;3235500;301
CRS3035RES1000mN3235000E4368000;4368500;3235500;8
CRS3035RES1000mN3235000E4369000;4369500;3235500;341
CRS3035RES1000mN3235000E4378000;4378500;3235500;13
CRS3035RES1000mN3235000E4379000;4379500;3235500;143
CRS3035RES1000mN3235000E4382000;4382500;3235500;994
CRS3035RES1000mN3235000E4383000;4383500;3235500;276
CRS3035RES1000mN3235000E4384000;4384500;3235500;15
CRS3035RES1000mN3235000E4388000;4388500;3235500;523
CRS3035RES1000mN3235000E4389000;4389500;3235500;4180
CRS3035RES1000mN3235000E4390000;4390500;3235500;2609
CRS3035RES1000mN3235000E4391000;4391500;3235500;2399
CRS3035RES1000mN3235000E4392000;4392500;3235500;52
CRS3035RES1000mN3235000E4396000;4396500;3235500;172
CRS3035RES1000mN3235000E4397000;4397500;3235500;3
CRS3035RES1000mN3235000E4402000;4402500;3235500;154
CRS3035RES1000mN3235000E4403000;4403500;3235500;160
CRS3035RES1000mN3235000E4405000;4405500;3235500;806
CRS3035RES1000mN3235000E4406000;4406500;3235500;147
CRS3035RES1000mN3235000E4418000;4418500;3235500;3
CRS3035RES1000mN3235000E4419000;4419500;3235500;313
CRS3035RES1000mN3235000E4420000;4420500;3235500;11
CRS3035RES1000mN3235000E4423000;4423500;3235500;3
CRS3035RES1000mN3235000E4424000;4424500;3235500;509
CRS3035RES1000mN3235000E4425000;4425500;3235500;180
CRS3035RES1000mN3235000E4427000;4427500;3235500;303
CRS3035RES1000mN3235000E4428000;4428500;3235500;9
CRS3035RES1000mN3235000E4438000;4438500;3235500;86
CRS3035RES1000mN3235000E4439000;4439500;3235500;170
CRS3035RES1000mN3235000E4440000;4440500;3235500;257
CRS3035RES1000mN3235000E4442000;4442500;3235500;195
CRS3035RES1000mN3235000E4443000;4443500;3235500;1432
CRS3035RES1000mN3235000E4444000;4444500;3235500;86
CRS3035RES1000mN3235000E4447000;4447500;3235500;174
CRS3035RES1000mN3235000E4456000;4456500;3235500;389
CRS3035RES1000mN3235000E4457000;4457500;3235500;28
CRS3035RES1000mN3235000E4459000;4459500;3235500;9
CRS3035RES1000mN3235000E4460000;4460500;3235500;23
CRS3035RES1000mN3235000E4468000;4468500;3235500;28
CRS3035RES1000mN3235000E4469000;4469500;3235500;83
CRS3035RES1000mN3235000E4470000;4470500;3235500;15
CRS3035RES1000mN3235000E4471000;4471500;3235500;104
CRS3035RES1000mN3235000E4480000;4480500;3235500;3
CRS3035RES1000mN3235000E4483000;4483500;3235500;5
CRS3035RES1000mN3235000E4490000;4490500;3235500;14
CRS3035RES1000mN3235000E4498000;4498500;3235500;63
CRS3035RES1000mN3235000E4499000;4499500;3235500;313
CRS3035RES1000mN3235000E4509000;4509500;3235500;670
CRS3035RES1000mN3235000E4510000;4510500;3235500;456
CRS3035RES1000mN3235000E4512000;4512500;3235500;41
CRS3035RES1000mN3235000E4513000;4513500;3235500;71
CRS3035RES1000mN3235000E4514000;4514500;3235500;24
CRS3035RES1000mN3235000E4517000;4517500;3235500;14
CRS3035RES1000mN3235000E4522000;4522500;3235500;8
CRS3035RES1000mN3235000E4523000;4523500;3235500;85
CRS3035RES1000mN3235000E4528000;4528500;3235500;276
CRS3035RES1000mN3235000E4529000;4529500;3235500;20
CRS3035RES1000mN3235000E4531000;4531500;3235500;3
CRS3035RES1000mN3235000E4537000;4537500;3235500;99
CRS3035RES1000mN3235000E4540000;4540500;3235500;21
CRS3035RES1000mN3235000E4542000;4542500;3235500;27
CRS3035RES1000mN3235000E4545000;4545500;3235500;217
CRS3035RES1000mN3235000E4546000;4546500;3235500;70
CRS3035RES1000mN3235000E4547000;4547500;3235500;63
CRS3035RES1000mN3235000E4548000;4548500;3235500;44
CRS3035RES1000mN3235000E4552000;4552500;3235500;9
CRS3035RES1000mN3235000E4553000;4553500;3235500;201
CRS3035RES1000mN3235000E4554000;4554500;3235500;62
CRS3035RES1000mN3235000E4555000;4555500;3235500;11
CRS3035RES1000mN3235000E4557000;4557500;3235500;302
CRS3035RES1000mN3235000E4558000;4558500;3235500;142
CRS3035RES1000mN3235000E4564000;4564500;3235500;57
CRS3035RES1000mN3235000E4565000;4565500;3235500;416
CRS3035RES1000mN3235000E4566000;4566500;3235500;34
CRS3035RES1000mN3235000E4569000;4569500;3235500;5
CRS3035RES1000mN3235000E4570000;4570500;3235500;161
CRS3035RES1000mN3235000E4571000;4571500;3235500;207
CRS3035RES1000mN3235000E4572000;4572500;3235500;11
CRS3035RES1000mN3235000E4573000;4573500;3235500;212
CRS3035RES1000mN3235000E4574000;4574500;3235500;128
CRS3035RES1000mN3235000E4578000;4578500;3235500;3
CRS3035RES1000mN3235000E4585000;4585500;3235500;4
CRS3035RES1000mN3235000E4588000;4588500;3235500;21
CRS3035RES1000mN3235000E4589000;4589500;3235500;225
CRS3035RES1000mN3235000E4595000;4595500;3235500;138
CRS3035RES1000mN3235000E4596000;4596500;3235500;26
CRS3035RES1000mN3235000E4600000;4600500;3235500;47
CRS3035RES1000mN3235000E4601000;4601500;3235500;11
CRS3035RES1000mN3235000E4602000;4602500;3235500;24
CRS3035RES1000mN3235000E4603000;4603500;3235500;112
CRS3035RES1000mN3235000E4605000;4605500;3235500;278
CRS3035RES1000mN3235000E4608000;4608500;3235500;76
CRS3035RES1000mN3235000E4614000;4614500;3235500;3
CRS3035RES1000mN3235000E4615000;4615500;3235500;21
CRS3035RES1000mN3235000E4616000;4616500;3235500;50
CRS3035RES1000mN3235000E4620000;4620500;3235500;4
CRS3035RES1000mN3235000E4622000;4622500;3235500;43
CRS3035RES1000mN3235000E4623000;4623500;3235500;95
CRS3035RES1000mN3235000E4624000;4624500;3235500;8
CRS3035RES1000mN3235000E4627000;4627500;3235500;18
CRS3035RES1000mN3235000E4628000;4628500;3235500;79
CRS3035RES1000mN3235000E4630000;4630500;3235500;206
CRS3035RES1000mN3235000E4631000;4631500;3235500;733
CRS3035RES1000mN3235000E4632000;4632500;3235500;4
CRS3035RES1000mN3235000E4636000;4636500;3235500;135
CRS3035RES1000mN3235000E4637000;4637500;3235500;2778
CRS3035RES1000mN3235000E4638000;4638500;3235500;2111
CRS3035RES1000mN3235000E4639000;4639500;3235500;3364
CRS3035RES1000mN3235000E4640000;4640500;3235500;422
CRS3035RES1000mN3236000E4114000;4114500;3236500;11
CRS3035RES1000mN3236000E4115000;4115500;3236500;23
CRS3035RES1000mN3236000E4116000;4116500;3236500;100
CRS3035RES1000mN3236000E4117000;4117500;3236500;231
CRS3035RES1000mN3236000E4118000;4118500;3236500;444
CRS3035RES1000mN3236000E4119000;4119500;3236500;1735
CRS3035RES1000mN3236000E4120000;4120500;3236500;45
CRS3035RES1000mN3236000E4121000;4121500;3236500;24
CRS3035RES1000mN3236000E4122000;4122500;3236500;41
CRS3035RES1000mN3236000E4123000;4123500;3236500;27
CRS3035RES1000mN3236000E4124000;4124500;3236500;24
CRS3035RES1000mN3236000E4125000;4125500;3236500;31
CRS3035RES1000mN3236000E4126000;4126500;3236500;62
CRS3035RES1000mN3236000E4127000;4127500;3236500;1216
CRS3035RES1000mN3236000E4128000;4128500;3236500;2532
CRS3035RES1000mN3236000E4129000;4129500;3236500;2848
CRS3035RES1000mN3236000E4130000;4130500;3236500;1319
CRS3035RES1000mN3236000E4131000;4131500;3236500;60
CRS3035RES1000mN3236000E4132000;4132500;3236500;65
CRS3035RES1000mN3236000E4133000;4133500;3236500;337
CRS3035RES1000mN3236000E4134000;4134500;3236500;12
CRS3035RES1000mN3236000E4135000;4135500;3236500;35
CRS3035RES1000mN3236000E4136000;4136500;3236500;1019
CRS3035RES1000mN3236000E4137000;4137500;3236500;3026
CRS3035RES1000mN3236000E4138000;4138500;3236500;752
CRS3035RES1000mN3236000E4139000;4139500;3236500;62
CRS3035RES1000mN3236000E4140000;4140500;3236500;5
CRS3035RES1000mN3236000E4141000;4141500;3236500;27
CRS3035RES1000mN3236000E4142000;4142500;3236500;26
CRS3035RES1000mN3236000E4143000;4143500;3236500;420
CRS3035RES1000mN3236000E4145000;4145500;3236500;7
CRS3035RES1000mN3236000E4147000;4147500;3236500;28
CRS3035RES1000mN3236000E4148000;4148500;3236500;185
CRS3035RES1000mN3236000E4149000;4149500;3236500;31
CRS3035RES1000mN3236000E4150000;4150500;3236500;85
CRS3035RES1000mN3236000E4151000;4151500;3236500;7
CRS3035RES1000mN3236000E4152000;4152500;3236500;17
CRS3035RES1000mN3236000E4153000;4153500;3236500;16
CRS3035RES1000mN3236000E4154000;4154500;3236500;12
CRS3035RES1000mN3236000E4158000;4158500;3236500;7
CRS3035RES1000mN3236000E4161000;4161500;3236500;13
CRS3035RES1000mN3236000E4162000;4162500;3236500;441
CRS3035RES1000mN3236000E4163000;4163500;3236500;46
CRS3035RES1000mN3236000E4164000;4164500;3236500;27
CRS3035RES1000mN3236000E4165000;4165500;3236500;80
CRS3035RES1000mN3236000E4166000;4166500;3236500;152
CRS3035RES1000mN3236000E4167000;4167500;3236500;109
CRS3035RES1000mN3236000E4168000;4168500;3236500;43
CRS3035RES1000mN3236000E4169000;4169500;3236500;25
CRS3035RES1000mN3236000E4170000;4170500;3236500;187
CRS3035RES1000mN3236000E4171000;4171500;3236500;1259
CRS3035RES1000mN3236000E4172000;4172500;3236500;341
CRS3035RES1000mN3236000E4173000;4173500;3236500;50
CRS3035RES1000mN3236000E4174000;4174500;3236500;24
CRS3035RES1000mN3236000E4175000;4175500;3236500;38
CRS3035RES1000mN3236000E4176000;4176500;3236500;644
CRS3035RES1000mN3236000E4177000;4177500;3236500;225
CRS3035RES1000mN3236000E4178000;4178500;3236500;40
CRS3035RES1000mN3236000E4179000;4179500;3236500;198
CRS3035RES1000mN3236000E4180000;4180500;3236500;398
CRS3035RES1000mN3236000E4181000;4181500;3236500;193
CRS3035RES1000mN3236000E4182000;4182500;3236500;17
CRS3035RES1000mN3236000E4183000;4183500;3236500;41
CRS3035RES1000mN3236000E4184000;4184500;3236500;1175
CRS3035RES1000mN3236000E4185000;4185500;3236500;2118
CRS3035RES1000mN3236000E4186000;4186500;3236500;252
CRS3035RES1000mN3236000E4187000;4187500;3236500;254
CRS3035RES1000mN3236000E4188000;4188500;3236500;48
CRS3035RES1000mN3236000E4189000;4189500;3236500;1070
CRS3035RES1000mN3236000E4190000;4190500;3236500;244
CRS3035RES1000mN3236000E4191000;4191500;3236500;36
CRS3035RES1000mN3236000E4192000;4192500;3236500;128
CRS3035RES1000mN3236000E4193000;4193500;3236500;55
CRS3035RES1000mN3236000E4194000;4194500;3236500;78
CRS3035RES1000mN3236000E4195000;4195500;3236500;52
CRS3035RES1000mN3236000E4196000;4196500;3236500;131
CRS3035RES1000mN3236000E4197000;4197500;3236500;104
CRS3035RES1000mN3236000E4198000;4198500;3236500;45
CRS3035RES1000mN3236000E4199000;4199500;3236500;32
CRS3035RES1000mN3236000E4200000;4200500;3236500;220
CRS3035RES1000mN3236000E4201000;4201500;3236500;58
CRS3035RES1000mN3236000E4202000;4202500;3236500;92
CRS3035RES1000mN3236000E4203000;4203500;3236500;36
CRS3035RES1000mN3236000E4204000;4204500;3236500;54
CRS3035RES1000mN3236000E4205000;4205500;3236500;290
CRS3035RES1000mN3236000E4206000;4206500;3236500;704
CRS3035RES1000mN3236000E4207000;4207500;3236500;10
CRS3035RES1000mN3236000E4209000;4209500;3236500;3
CRS3035RES1000mN3236000E4210000;4210500;3236500;71
CRS3035RES1000mN3236000E4211000;4211500;3236500;81
CRS3035RES1000mN3236000E4212000;4212500;3236500;68
CRS3035RES1000mN3236000E4213000;4213500;3236500;49
CRS3035RES1000mN3236000E4214000;4214500;3236500;86
CRS3035RES1000mN3236000E4215000;4215500;3236500;61
CRS3035RES1000mN3236000E4216000;4216500;3236500;86
CRS3035RES1000mN3236000E4217000;4217500;3236500;115
CRS3035RES1000mN3236000E4218000;4218500;3236500;38
CRS3035RES1000mN3236000E4219000;4219500;3236500;50
CRS3035RES1000mN3236000E4220000;4220500;3236500;82
CRS3035RES1000mN3236000E4221000;4221500;3236500;47
CRS3035RES1000mN3236000E4222000;4222500;3236500;101
CRS3035RES1000mN3236000E4223000;4223500;3236500;548
CRS3035RES1000mN3236000E4224000;4224500;3236500;963
CRS3035RES1000mN3236000E4225000;4225500;3236500;175
CRS3035RES1000mN3236000E4226000;4226500;3236500;97
CRS3035RES1000mN3236000E4227000;4227500;3236500;426
CRS3035RES1000mN3236000E4228000;4228500;3236500;405
CRS3035RES1000mN3236000E4229000;4229500;3236500;50
CRS3035RES1000mN3236000E4230000;4230500;3236500;41
CRS3035RES1000mN3236000E4231000;4231500;3236500;192
CRS3035RES1000mN3236000E4232000;4232500;3236500;1467
CRS3035RES1000mN3236000E4233000;4233500;3236500;79
CRS3035RES1000mN3236000E4234000;4234500;3236500;399
CRS3035RES1000mN3236000E4235000;4235500;3236500;173
CRS3035RES1000mN3236000E4236000;4236500;3236500;309
CRS3035RES1000mN3236000E4237000;4237500;3236500;111
CRS3035RES1000mN3236000E4238000;4238500;3236500;547
CRS3035RES1000mN3236000E4239000;4239500;3236500;399
CRS3035RES1000mN3236000E4240000;4240500;3236500;857
CRS3035RES1000mN3236000E4241000;4241500;3236500;453
CRS3035RES1000mN3236000E4242000;4242500;3236500;39
CRS3035RES1000mN3236000E4243000;4243500;3236500;167
CRS3035RES1000mN3236000E4244000;4244500;3236500;150
CRS3035RES1000mN3236000E4245000;4245500;3236500;433
CRS3035RES1000mN3236000E4246000;4246500;3236500;1423
CRS3035RES1000mN3236000E4247000;4247500;3236500;1255
CRS3035RES1000mN3236000E4248000;4248500;3236500;1650
CRS3035RES1000mN3236000E4249000;4249500;3236500;388
CRS3035RES1000mN3236000E4250000;4250500;3236500;279
CRS3035RES1000mN3236000E4251000;4251500;3236500;53
CRS3035RES1000mN3236000E4253000;4253500;3236500;91
CRS3035RES1000mN3236000E4254000;4254500;3236500;328
CRS3035RES1000mN3236000E4255000;4255500;3236500;1025
CRS3035RES1000mN3236000E4256000;4256500;3236500;318
CRS3035RES1000mN3236000E4257000;4257500;3236500;17
CRS3035RES1000mN3236000E4258000;4258500;3236500;186
CRS3035RES1000mN3236000E4259000;4259500;3236500;1626
CRS3035RES1000mN3236000E4260000;4260500;3236500;589
CRS3035RES1000mN3236000E4261000;4261500;3236500;91
CRS3035RES1000mN3236000E4262000;4262500;3236500;704
CRS3035RES1000mN3236000E4263000;4263500;3236500;248
CRS3035RES1000mN3236000E4264000;4264500;3236500;133
CRS3035RES1000mN3236000E4265000;4265500;3236500;48
CRS3035RES1000mN3236000E4266000;4266500;3236500;406
CRS3035RES1000mN3236000E4267000;4267500;3236500;22
CRS3035RES1000mN3236000E4268000;4268500;3236500;761
CRS3035RES1000mN3236000E4269000;4269500;3236500;56
CRS3035RES1000mN3236000E4270000;4270500;3236500;259
CRS3035RES1000mN3236000E4271000;4271500;3236500;336
CRS3035RES1000mN3236000E4272000;4272500;3236500;260
CRS3035RES1000mN3236000E4273000;4273500;3236500;3
CRS3035RES1000mN3236000E4275000;4275500;3236500;3
CRS3035RES1000mN3236000E4278000;4278500;3236500;90
CRS3035RES1000mN3236000E4279000;4279500;3236500;156
CRS3035RES1000mN3236000E4280000;4280500;3236500;376
CRS3035RES1000mN3236000E4281000;4281500;3236500;1166
CRS3035RES1000mN3236000E4282000;4282500;3236500;181
CRS3035RES1000mN3236000E4288000;4288500;3236500;13
CRS3035RES1000mN3236000E4295000;4295500;3236500;18
CRS3035RES1000mN3236000E4296000;4296500;3236500;104
CRS3035RES1000mN3236000E4297000;4297500;3236500;1422
CRS3035RES1000mN3236000E4298000;4298500;3236500;1822
CRS3035RES1000mN3236000E4299000;4299500;3236500;74
CRS3035RES1000mN3236000E4302000;4302500;3236500;494
CRS3035RES1000mN3236000E4303000;4303500;3236500;320
CRS3035RES1000mN3236000E4308000;4308500;3236500;583
CRS3035RES1000mN3236000E4310000;4310500;3236500;1505
CRS3035RES1000mN3236000E4311000;4311500;3236500;4096
CRS3035RES1000mN3236000E4312000;4312500;3236500;2238
CRS3035RES1000mN3236000E4313000;4313500;3236500;129
CRS3035RES1000mN3236000E4314000;4314500;3236500;48
CRS3035RES1000mN3236000E4318000;4318500;3236500;3
CRS3035RES1000mN3236000E4321000;4321500;3236500;158
CRS3035RES1000mN3236000E4324000;4324500;3236500;126
CRS3035RES1000mN3236000E4325000;4325500;3236500;309
CRS3035RES1000mN3236000E4328000;4328500;3236500;80
CRS3035RES1000mN3236000E4329000;4329500;3236500;70
CRS3035RES1000mN3236000E4335000;4335500;3236500;53
CRS3035RES1000mN3236000E4336000;4336500;3236500;385
CRS3035RES1000mN3236000E4343000;4343500;3236500;3
CRS3035RES1000mN3236000E4344000;4344500;3236500;5
CRS3035RES1000mN3236000E4346000;4346500;3236500;180
CRS3035RES1000mN3236000E4347000;4347500;3236500;293
CRS3035RES1000mN3236000E4348000;4348500;3236500;634
CRS3035RES1000mN3236000E4349000;4349500;3236500;152
CRS3035RES1000mN3236000E4350000;4350500;3236500;281
CRS3035RES1000mN3236000E4351000;4351500;3236500;1256
CRS3035RES1000mN3236000E4352000;4352500;3236500;178
CRS3035RES1000mN3236000E4353000;4353500;3236500;2448
CRS3035RES1000mN3236000E4354000;4354500;3236500;1912
CRS3035RES1000mN3236000E4355000;4355500;3236500;1579
CRS3035RES1000mN3236000E4356000;4356500;3236500;70
CRS3035RES1000mN3236000E4357000;4357500;3236500;2847
CRS3035RES1000mN3236000E4358000;4358500;3236500;1059
CRS3035RES1000mN3236000E4359000;4359500;3236500;1660
CRS3035RES1000mN3236000E4360000;4360500;3236500;2250
CRS3035RES1000mN3236000E4361000;4361500;3236500;296
CRS3035RES1000mN3236000E4367000;4367500;3236500;272
CRS3035RES1000mN3236000E4368000;4368500;3236500;273
CRS3035RES1000mN3236000E4369000;4369500;3236500;1047
CRS3035RES1000mN3236000E4370000;4370500;3236500;5
CRS3035RES1000mN3236000E4377000;4377500;3236500;79
CRS3035RES1000mN3236000E4378000;4378500;3236500;169
CRS3035RES1000mN3236000E4379000;4379500;3236500;24
CRS3035RES1000mN3236000E4382000;4382500;3236500;374
CRS3035RES1000mN3236000E4383000;4383500;3236500;93
CRS3035RES1000mN3236000E4388000;4388500;3236500;73
CRS3035RES1000mN3236000E4389000;4389500;3236500;4407
CRS3035RES1000mN3236000E4390000;4390500;3236500;2106
CRS3035RES1000mN3236000E4391000;4391500;3236500;181
CRS3035RES1000mN3236000E4393000;4393500;3236500;97
CRS3035RES1000mN3236000E4394000;4394500;3236500;6
CRS3035RES1000mN3236000E4395000;4395500;3236500;65
CRS3035RES1000mN3236000E4396000;4396500;3236500;7
CRS3035RES1000mN3236000E4404000;4404500;3236500;6
CRS3035RES1000mN3236000E4406000;4406500;3236500;3
CRS3035RES1000mN3236000E4410000;4410500;3236500;7
CRS3035RES1000mN3236000E4411000;4411500;3236500;15
CRS3035RES1000mN3236000E4412000;4412500;3236500;45
CRS3035RES1000mN3236000E4419000;4419500;3236500;26
CRS3035RES1000mN3236000E4422000;4422500;3236500;194
CRS3035RES1000mN3236000E4423000;4423500;3236500;375
CRS3035RES1000mN3236000E4424000;4424500;3236500;141
CRS3035RES1000mN3236000E4425000;4425500;3236500;302
CRS3035RES1000mN3236000E4428000;4428500;3236500;12
CRS3035RES1000mN3236000E4429000;4429500;3236500;40
CRS3035RES1000mN3236000E4430000;4430500;3236500;7
CRS3035RES1000mN3236000E4431000;4431500;3236500;115
CRS3035RES1000mN3236000E4433000;4433500;3236500;21
CRS3035RES1000mN3236000E4435000;4435500;3236500;102
CRS3035RES1000mN3236000E4436000;4436500;3236500;34
CRS3035RES1000mN3236000E4437000;4437500;3236500;492
CRS3035RES1000mN3236000E4438000;4438500;3236500;309
CRS3035RES1000mN3236000E4441000;4441500;3236500;3
CRS3035RES1000mN3236000E4442000;4442500;3236500;203
CRS3035RES1000mN3236000E4443000;4443500;3236500;705
CRS3035RES1000mN3236000E4444000;4444500;3236500;178
CRS3035RES1000mN3236000E4445000;4445500;3236500;109
CRS3035RES1000mN3236000E4450000;4450500;3236500;516
CRS3035RES1000mN3236000E4454000;4454500;3236500;8
CRS3035RES1000mN3236000E4464000;4464500;3236500;6
CRS3035RES1000mN3236000E4465000;4465500;3236500;77
CRS3035RES1000mN3236000E4466000;4466500;3236500;4
CRS3035RES1000mN3236000E4468000;4468500;3236500;167
CRS3035RES1000mN3236000E4469000;4469500;3236500;47
CRS3035RES1000mN3236000E4476000;4476500;3236500;71
CRS3035RES1000mN3236000E4477000;4477500;3236500;74
CRS3035RES1000mN3236000E4478000;4478500;3236500;19
CRS3035RES1000mN3236000E4480000;4480500;3236500;6
CRS3035RES1000mN3236000E4486000;4486500;3236500;100
CRS3035RES1000mN3236000E4488000;4488500;3236500;7
CRS3035RES1000mN3236000E4489000;4489500;3236500;10
CRS3035RES1000mN3236000E4498000;4498500;3236500;13
CRS3035RES1000mN3236000E4499000;4499500;3236500;6
CRS3035RES1000mN3236000E4511000;4511500;3236500;423
CRS3035RES1000mN3236000E4512000;4512500;3236500;14
CRS3035RES1000mN3236000E4513000;4513500;3236500;121
CRS3035RES1000mN3236000E4514000;4514500;3236500;28
CRS3035RES1000mN3236000E4522000;4522500;3236500;6
CRS3035RES1000mN3236000E4523000;4523500;3236500;218
CRS3035RES1000mN3236000E4529000;4529500;3236500;14
CRS3035RES1000mN3236000E4538000;4538500;3236500;11
CRS3035RES1000mN3236000E4540000;4540500;3236500;86
CRS3035RES1000mN3236000E4541000;4541500;3236500;32
CRS3035RES1000mN3236000E4542000;4542500;3236500;466
CRS3035RES1000mN3236000E4543000;4543500;3236500;11
CRS3035RES1000mN3236000E4545000;4545500;3236500;63
CRS3035RES1000mN3236000E4548000;4548500;3236500;118
CRS3035RES1000mN3236000E4549000;4549500;3236500;5
CRS3035RES1000mN3236000E4550000;4550500;3236500;53
CRS3035RES1000mN3236000E4551000;4551500;3236500;102
CRS3035RES1000mN3236000E4552000;4552500;3236500;279
CRS3035RES1000mN3236000E4553000;4553500;3236500;236
CRS3035RES1000mN3236000E4554000;4554500;3236500;517
CRS3035RES1000mN3236000E4555000;4555500;3236500;120
CRS3035RES1000mN3236000E4557000;4557500;3236500;1034
CRS3035RES1000mN3236000E4558000;4558500;3236500;564
CRS3035RES1000mN3236000E4564000;4564500;3236500;6
CRS3035RES1000mN3236000E4565000;4565500;3236500;136
CRS3035RES1000mN3236000E4566000;4566500;3236500;76
CRS3035RES1000mN3236000E4570000;4570500;3236500;63
CRS3035RES1000mN3236000E4571000;4571500;3236500;32
CRS3035RES1000mN3236000E4573000;4573500;3236500;3
CRS3035RES1000mN3236000E4574000;4574500;3236500;9
CRS3035RES1000mN3236000E4596000;4596500;3236500;50
CRS3035RES1000mN3236000E4599000;4599500;3236500;24
CRS3035RES1000mN3236000E4603000;4603500;3236500;28
CRS3035RES1000mN3236000E4606000;4606500;3236500;3
CRS3035RES1000mN3236000E4607000;4607500;3236500;19
CRS3035RES1000mN3236000E4608000;4608500;3236500;71
CRS3035RES1000mN3236000E4609000;4609500;3236500;176
CRS3035RES1000mN3236000E4610000;4610500;3236500;230
CRS3035RES1000mN3236000E4611000;4611500;3236500;361
CRS3035RES1000mN3236000E4612000;4612500;3236500;116
CRS3035RES1000mN3236000E4615000;4615500;3236500;21
CRS3035RES1000mN3236000E4616000;4616500;3236500;64
CRS3035RES1000mN3236000E4620000;4620500;3236500;36
CRS3035RES1000mN3236000E4621000;4621500;3236500;203
CRS3035RES1000mN3236000E4631000;4631500;3236500;7
CRS3035RES1000mN3236000E4635000;4635500;3236500;137
CRS3035RES1000mN3236000E4636000;4636500;3236500;1707
CRS3035RES1000mN3236000E4637000;4637500;3236500;5894
CRS3035RES1000mN3236000E4638000;4638500;3236500;1125
CRS3035RES1000mN3236000E4639000;4639500;3236500;989
CRS3035RES1000mN3236000E4640000;4640500;3236500;2152
CRS3035RES1000mN3236000E4641000;4641500;3236500;10
CRS3035RES1000mN3237000E4114000;4114500;3237500;82
CRS3035RES1000mN3237000E4115000;4115500;3237500;913
CRS3035RES1000mN3237000E4116000;4116500;3237500;3318
CRS3035RES1000mN3237000E4117000;4117500;3237500;3343
CRS3035RES1000mN3237000E4118000;4118500;3237500;4147
CRS3035RES1000mN3237000E4119000;4119500;3237500;3559
CRS3035RES1000mN3237000E4120000;4120500;3237500;21
CRS3035RES1000mN3237000E4121000;4121500;3237500;23
CRS3035RES1000mN3237000E4122000;4122500;3237500;26
CRS3035RES1000mN3237000E4123000;4123500;3237500;32
CRS3035RES1000mN3237000E4124000;4124500;3237500;31
CRS3035RES1000mN3237000E4125000;4125500;3237500;58
CRS3035RES1000mN3237000E4126000;4126500;3237500;72
CRS3035RES1000mN3237000E4127000;4127500;3237500;1108
CRS3035RES1000mN3237000E4128000;4128500;3237500;2466
CRS3035RES1000mN3237000E4129000;4129500;3237500;645
CRS3035RES1000mN3237000E4130000;4130500;3237500;1111
CRS3035RES1000mN3237000E4131000;4131500;3237500;36
CRS3035RES1000mN3237000E4132000;4132500;3237500;13
CRS3035RES1000mN3237000E4133000;4133500;3237500;60
CRS3035RES1000mN3237000E4134000;4134500;3237500;5
CRS3035RES1000mN3237000E4135000;4135500;3237500;16
CRS3035RES1000mN3237000E4136000;4136500;3237500;21
CRS3035RES1000mN3237000E4137000;4137500;3237500;146
CRS3035RES1000mN3237000E4138000;4138500;3237500;851
CRS3035RES1000mN3237000E4139000;4139500;3237500;176
CRS3035RES1000mN3237000E4140000;4140500;3237500;6
CRS3035RES1000mN3237000E4141000;4141500;3237500;14
CRS3035RES1000mN3237000E4142000;4142500;3237500;505
CRS3035RES1000mN3237000E4143000;4143500;3237500;1084
CRS3035RES1000mN3237000E4147000;4147500;3237500;25
CRS3035RES1000mN3237000E4148000;4148500;3237500;1426
CRS3035RES1000mN3237000E4149000;4149500;3237500;956
CRS3035RES1000mN3237000E4150000;4150500;3237500;41
CRS3035RES1000mN3237000E4151000;4151500;3237500;44
CRS3035RES1000mN3237000E4152000;4152500;3237500;156
CRS3035RES1000mN3237000E4157000;4157500;3237500;8
CRS3035RES1000mN3237000E4158000;4158500;3237500;17
CRS3035RES1000mN3237000E4160000;4160500;3237500;5
CRS3035RES1000mN3237000E4162000;4162500;3237500;575
CRS3035RES1000mN3237000E4163000;4163500;3237500;24
CRS3035RES1000mN3237000E4165000;4165500;3237500;52
CRS3035RES1000mN3237000E4166000;4166500;3237500;870
CRS3035RES1000mN3237000E4167000;4167500;3237500;705
CRS3035RES1000mN3237000E4168000;4168500;3237500;39
CRS3035RES1000mN3237000E4169000;4169500;3237500;9
CRS3035RES1000mN3237000E4170000;4170500;3237500;86
CRS3035RES1000mN3237000E4171000;4171500;3237500;498
CRS3035RES1000mN3237000E4172000;4172500;3237500;108
CRS3035RES1000mN3237000E4173000;4173500;3237500;54
